"Date","Police_ref","Easting","Northing","Severity","Road_cond","Visibility","Casualties","Pedestrian","Cycles","P2W","OAPs","Children","Manoeuvre","Time","Vehicles","Roadclass1","Roadnum1","Road_Type","Speed_Lim","Junct_det","Junct_ctrl","Roadclass2","Roadnum2","Cross_ctrl","Cross_fac","Weather","SpCond","Carr_haz","Day","Location","Local_Auth","ReportedAt","Parish"
20181008,18334555,547601,258046,"3. Slight","1. Dry","1. Daylight",1,0,0,0,0,0,"0. No turn","17:30",2,"3. A",1134,"3. Dual carriageway",30,"1. Roundabout","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","8. Central reservation","1. Fine without high winds",0,"2. Other object in carriageway","2. Monday","ROUNDABOUT NEAR SAINSBURYS, BROOKS ROAD","E07000008","2. No - accident was reported 'over the counter'",0
20181008,18830389,559129,260475,"2. Serious","1. Dry","1. Daylight",3,0,0,0,1,0,"0. No turn","14:40",3,"3. A",1303,"6. Single carriageway",60,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","2. Monday","A1303 - JUNCTION WITH SWAFFHAM HEATH ROAD","E07000009","1. Yes",0
20181008,18341915,550181,259337,"2. Serious","2. Wet/Damp","1. Daylight",2,0,0,0,1,0,"0. No turn","07:40",2,"3. A",1303,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","2. Monday","QUY WATERHOUSE NEWMARKET ROAD A1303","E07000012","1. Yes",0
20181009,18336086,549288,279060,"2. Serious","1. Dry","1. Daylight",2,0,0,1,0,0,"0. No turn","18:12",2,"3. A",142,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","3. Tuesday","ISLE OF ELY WAY A142","E07000009","1. Yes",0
20181009,18336537,549228,247283,"2. Serious","1. Dry","1. Daylight",1,0,0,1,0,0,"2. Right turn","07:30",2,"3. A",1301,"6. Single carriageway",50,"1. Roundabout","4. Give way or Uncontrolled","3. A",505,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","3. Tuesday","A1301 AT JN WITH A505","E07000012","1. Yes",0
20181009,18336621,524325,271431,"3. Slight","1. Dry","1. Daylight",2,0,1,0,1,1,"0. No turn","16:02",2,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","3. Tuesday","THE AVENUE","E07000011","1. Yes",0
20181009,18338351,546775,256882,"3. Slight","1. Dry","1. Daylight",1,0,1,0,0,0,"2. Right turn","16:34",2,"6. Unclassified",0,"6. Single carriageway",20,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","3. Tuesday","COLERIDGE ROAD AT JN WITH FANSHAWE ROAD","E07000008","1. Yes",0
20181009,18342751,532721,264096,"3. Slight","1. Dry","1. Daylight",1,0,0,0,0,0,"0. No turn","06:50",2,"6. Unclassified",0,"6. Single carriageway",60,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","3. Tuesday","BOXWORTH ROAD NEAR JN WITH CONINGTON ROAD","E07000012","1. Yes",0
20181009,18335825,517958,295481,"3. Slight","1. Dry","1. Daylight",1,0,0,0,0,0,"0. No turn","10:15",2,"6. Unclassified",0,"9. Unknown",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","3. Tuesday","PHORPRES CLOSE","E06000031","2. No - accident was reported 'over the counter'",0
20181009,18337747,546173,257337,"3. Slight","1. Dry","1. Daylight",1,1,0,0,0,0,"0. No turn","17:00",1,"6. Unclassified",0,"2. One way street",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","8. Central reservation","1. Fine without high winds",0,"0. None","3. Tuesday","STATION SQUARE","E07000008","2. No - accident was reported 'over the counter'",0
20181009,18337118,519282,298407,"3. Slight","1. Dry","1. Daylight",1,0,1,0,1,0,"1. Left turn","14:40",2,"6. Unclassified",0,"6. Single carriageway",20,"3. T & Stag Jct","4. Give way or Uncontrolled","3. A",15,"0. None","1. Zebra crossing","1. Fine without high winds",0,"0. None","3. Tuesday","ST PETERS ROAD NEAR JN WITH BOURGES BOULEVARD","E06000031","1. Yes",0
20181010,18337607,558587,260966,"3. Slight","1. Dry","1. Daylight",1,0,0,0,0,0,"0. No turn","15:40",2,"3. A",14,"3. Dual carriageway",70,"5. Slip Road","4. Give way or Uncontrolled","3. A",11,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","4. Wednesday","A14 AT JN WITH A11","E07000009","1. Yes",0
20181010,18334539,531186,272225,"2. Serious","1. Dry","1. Daylight",1,1,0,0,0,0,"0. No turn","14:30",1,"3. A",1123,"6. Single carriageway",30,"6. Crossroads","2. Automatic traffic signal","6. Unclassified",0,"0. None","5. Ped. phase at traffic signal junction","1. Fine without high winds",0,"0. None","4. Wednesday","HOUGHTON ROAD A1123 NEAR JN WITH RAMSEY ROAD","E07000011","1. Yes",0
20181010,18334574,551791,249158,"3. Slight","1. Dry","1. Daylight",2,0,0,0,0,0,"0. No turn","17:18",2,"3. A",11,"7. Slip road",70,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","4. Wednesday","NORTH BOUND BETWEEN A505 AND FOUR WENT WAYS ABINGTON JUNCTION A11 NEAR JN WITH A505","E07000012","2. No - accident was reported 'over the counter'",0
20181010,18339168,516427,297704,"3. Slight","1. Dry","1. Daylight",2,0,0,0,0,0,"0. No turn","10:38",2,"3. A",1179,"1. Roundabout",60,"1. Roundabout","4. Give way or Uncontrolled","3. A",1139,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","4. Wednesday","LONGTHORPE PARKWAY A1179 AT JN WITH A1139","E06000031","1. Yes",0
20181010,18339401,541793,296878,"2. Serious","1. Dry","4. Darkness: street lights present and lit",2,0,0,1,0,0,"2. Right turn","19:18",2,"3. A",1101,"6. Single carriageway",30,"3. T & Stag Jct","4. Give way or Uncontrolled","4. B",1101,"0. None","8. Central reservation","1. Fine without high winds",0,"0. None","4. Wednesday","CREEK ROAD AT JN WITH STATION ROAD B1101","E07000010","1. Yes",0
20181010,18340509,546493,257729,"2. Serious","1. Dry","1. Daylight",1,0,1,0,0,0,"0. No turn","12:24",2,"6. Unclassified",0,"6. Single carriageway",20,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","4. Wednesday","MILL ROAD AT JN WITH EASTERN STREET","E07000008","2. No - accident was reported 'over the counter'",0
20181010,18344453,535598,265825,"3. Slight","1. Dry","1. Daylight",1,0,0,0,0,0,"0. No turn","12:00",3,"3. A",14,"6. Single carriageway",40,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",4,"0. None","4. Wednesday","HUNTINGDON ROAD A14 NEAR JN WITH BUCKING WAY ROAD","E07000012","1. Yes",0
20181010,18801960,541222,296703,"3. Slight","1. Dry","1. Daylight",1,0,1,0,0,0,"0. No turn","14:30",2,"6. Unclassified",0,"6. Single carriageway",30,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","4. Wednesday","OXBOW CRESCENT NEAR JUNCTION WITH PARK VIEW EAST","E07000010","1. Yes",0
20181010,18336862,521215,300456,"3. Slight","1. Dry","1. Daylight",1,0,1,0,0,0,"0. No turn","17:02",2,"6. Unclassified",0,"1. Roundabout",30,"1. Roundabout","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","4. Wednesday","OXNEY ROAD AT JN WITH FRANKLIN CRESCENT","E06000031","1. Yes",0
20181011,18338974,541319,261090,"3. Slight","1. Dry","1. Daylight",1,0,0,0,0,0,"0. No turn","09:42",2,"3. A",14,"3. Dual carriageway",70,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","5. Thursday","A14 NEAR JN WITH M11","E07000012","1. Yes",0
20181011,18337512,528068,289655,"3. Slight","1. Dry","6. Darkness: no street lighting",3,0,0,0,0,0,"0. No turn","18:00",1,"6. Unclassified",0,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","5. Thursday","OILMILLS ROAD","E07000010","1. Yes",0
20181012,18339551,530937,280164,"3. Slight","1. Dry","4. Darkness: street lights present and lit",4,0,0,0,0,0,"0. No turn","19:05",2,"4. B",1040,"6. Single carriageway",30,"3. T & Stag Jct","4. Give way or Uncontrolled","4. B",1040,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","6. Friday","HIGH STREET B1040 AT JN WITH MILL GREEN B1040","E07000011","1. Yes",0
20181012,18335323,518635,277899,"3. Slight","1. Dry","4. Darkness: street lights present and lit",1,0,0,0,0,0,"0. No turn","19:00",3,"2. A(M)",1,"3. Dual carriageway",70,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"3. Inv with prev acc","6. Friday","A(M)1 NEAR JN WITH A14","E07000011","2. No - accident was reported 'over the counter'",0
20181012,18340355,546160,255133,"3. Slight","1. Dry","1. Daylight",2,0,0,0,0,0,"0. No turn","12:20",1,"6. Unclassified",0,"6. Single carriageway",20,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","4. Fine with high winds",0,"2. Other object in carriageway","6. Friday","ROBINSON WAY","E07000008","2. No - accident was reported 'over the counter'",0
20181012,18824762,521699,259978,"2. Serious","1. Dry","4. Darkness: street lights present and lit",1,0,0,0,1,0,"0. No turn","19:13",2,"3. A",428,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","6. Friday","CAMBRIDGE ROAD (A428).","E07000011","1. Yes",0
20181012,18338975,516348,300098,"3. Slight","1. Dry","1. Daylight",1,0,1,0,0,0,"0. No turn","17:30",2,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","6. Friday","SCHOOL CLOSE","E06000031","1. Yes",0
20181013,18336960,545758,258218,"3. Slight","1. Dry","1. Daylight",1,0,1,0,0,0,"0. No turn","13:40",2,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","5. Ped. phase at traffic signal junction","1. Fine without high winds",0,"0. None","7. Saturday","PARKSIDE","E07000008","2. No - accident was reported 'over the counter'",0
20181014,18337146,518513,299729,"3. Slight","2. Wet/Damp","1. Daylight",1,0,0,0,0,0,"0. No turn","12:50",3,"3. A",15,"3. Dual carriageway",40,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","1. Sunday","BOURGES BOULEVARD A15 NEAR JN WITH WESTFIELD ROAD","E06000031","1. Yes",0
20181014,18337173,535396,267537,"3. Slight","2. Wet/Damp","1. Daylight",2,0,0,0,0,0,"0. No turn","11:40",2,"6. Unclassified",0,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","1. Sunday","ROSE AND CROWN ROAD","E07000012","1. Yes",0
20181014,18337486,505050,270367,"3. Slight","2. Wet/Damp","6. Darkness: no street lighting",1,0,0,0,1,0,"0. No turn","17:45",1,"4. B",645,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","4. Fine with high winds",0,"0. None","1. Sunday","B645 NEAR JN WITH KEYSTON ROAD","E07000011","1. Yes",0
20181014,18337911,546923,255157,"3. Slight","2. Wet/Damp","1. Daylight",1,0,1,0,0,0,"2. Right turn","14:30",2,"3. A",1307,"6. Single carriageway",40,"6. Crossroads","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","4. Pelican, puffin, toucan etc.","5. Raining with high winds",0,"0. None","1. Sunday","BABRAHAM ROAD A1307 NEAR JN WITH NIGHTINGALE AVENUE","E07000008","2. No - accident was reported 'over the counter'",0
20181014,18340261,517678,295560,"3. Slight","2. Wet/Damp","1. Daylight",1,0,0,0,0,0,"0. No turn","07:30",1,"3. A",1139,"7. Slip road",70,"5. Slip Road","4. Give way or Uncontrolled","3. A",1139,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","1. Sunday","FLETTON PARKWAY SLIP A1139","E06000031","1. Yes",0
20181014,18343230,531612,304415,"3. Slight","1. Dry","5. Darkness: street lights present but unlit",1,0,0,0,0,0,"0. No turn","23:28",1,"3. A",47,"3. Dual carriageway",30,"1. Roundabout","4. Give way or Uncontrolled","4. B",1167,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","1. Sunday","THORNEY BYPASS A47 AT JN WITH NEW CUT","E06000031","1. Yes",0
20181014,18335434,540030,260157,"2. Serious","2. Wet/Damp","1. Daylight",1,0,0,0,0,0,"0. No turn","09:56",1,"3. A",428,"3. Dual carriageway",70,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","1. Sunday","MADDINGLEY A428","E07000012","1. Yes",0
20181014,18335438,534194,267834,"3. Slight","2. Wet/Damp","1. Daylight",1,0,0,0,0,0,"0. No turn","11:28",1,"6. Unclassified",0,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","1. Sunday","SWAVESEY ROAD","E07000012","1. Yes",0
20181014,18335456,520041,298636,"3. Slight","2. Wet/Damp","1. Daylight",1,1,0,0,0,0,"0. No turn","11:00",1,"6. Unclassified",0,"6. Single carriageway",30,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","1. Sunday","BISHOPS ROAD AT JN WITH STAR ROAD","E06000031","2. No - accident was reported 'over the counter'",0
20181014,18340380,542222,283142,"3. Slight","2. Wet/Damp","1. Daylight",1,0,0,0,0,0,"0. No turn","12:24",3,"3. A",142,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","1. Sunday","IRETONS WAY A142","E07000009","1. Yes",0
20181014,18802300,520641,302543,"3. Slight","2. Wet/Damp","7. Darkness: street lighting unknown",1,0,0,0,0,1,"0. No turn","15:21",2,"3. A",16,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","5. Raining with high winds",0,"0. None","1. Sunday","A16","E06000031","1. Yes",0
20181014,18336520,517802,295681,"3. Slight","2. Wet/Damp","1. Daylight",1,0,0,0,0,0,"0. No turn","15:30",1,"3. A",1260,"7. Slip road",60,"1. Roundabout","4. Give way or Uncontrolled","3. A",1139,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","1. Sunday","NENE PARKWAY A1260 AT JN WITH FLETTON PARKWAY A1139","E06000031","1. Yes",0
20181015,18338094,527153,296988,"3. Slight","2. Wet/Damp","1. Daylight",1,1,0,0,0,1,"0. No turn","17:11",1,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","2. Monday","SCALDGATE","E07000010","1. Yes",0
20181015,18338242,531647,304447,"3. Slight","2. Wet/Damp","5. Darkness: street lights present but unlit",1,0,0,0,0,0,"0. No turn","20:30",1,"3. A",47,"1. Roundabout",70,"1. Roundabout","4. Give way or Uncontrolled","4. B",1167,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","2. Monday","A47 AT JN WITH B1167","E06000031","1. Yes",0
20181015,18341001,535361,304527,"3. Slight","2. Wet/Damp","6. Darkness: no street lighting",1,0,0,0,0,0,"0. No turn","23:45",1,"6. Unclassified",0,"6. Single carriageway",60,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","7. Fog or mist",0,"0. None","2. Monday","BLACK DROVE AT JN WITH GULL DROVE","E07000010","1. Yes",0
20181015,18335484,531657,304442,"3. Slight","2. Wet/Damp","5. Darkness: street lights present but unlit",1,0,0,0,1,0,"0. No turn","06:58",1,"3. A",47,"3. Dual carriageway",70,"1. Roundabout","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","2. Monday","WISBECH ROAD A47 AT JN WITH NEW CUT","E06000031","1. Yes",0
20181015,18335666,525350,292729,"3. Slight","2. Wet/Damp","1. Daylight",2,0,0,0,0,0,"0. No turn","12:32",2,"4. B",1095,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","2. Monday","RAMSEY ROAD B1095 NEAR JN WITH BLACKBUSH DROVE","E06000031","1. Yes",0
20181015,18339241,540503,296255,"3. Slight","1. Dry","1. Daylight",1,0,0,0,1,0,"0. No turn","13:10",2,"3. A",141,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",4,"0. None","2. Monday","ISLE OF ELY WAY A141","E07000010","2. No - accident was reported 'over the counter'",0
20181015,18341383,544784,259986,"3. Slight","2. Wet/Damp","1. Daylight",1,0,1,0,1,0,"0. No turn","08:55",2,"6. Unclassified",0,"6. Single carriageway",30,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","2. Monday","BATESON ROAD AT JN WITH STRETTON AVENUE","E07000008","2. No - accident was reported 'over the counter'",0
20181015,18342651,541034,290864,"2. Serious","1. Dry","1. Daylight",2,0,0,0,1,0,"0. No turn","18:59",2,"3. A",141,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","2. Monday","ISLE OF ELY WAY A141","E07000010","1. Yes",0
20181015,18343464,516082,298601,"2. Serious","2. Wet/Damp","4. Darkness: street lights present and lit",1,0,1,0,0,0,"2. Right turn","18:30",2,"6. Unclassified",0,"6. Single carriageway",30,"8. Pri Drive","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","2. Monday","FOX & HOUND PUB JUNCTION WITH THORPE ROAD","E06000031","1. Yes",0
